,Tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Bawang Merah,Bawang Merah Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Gula Pasir,Gula Pasir Lokal
499,29-10-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
500,01-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
501,02-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
502,03-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
503,04-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
504,05-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
505,08-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
506,09-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
507,10-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
508,11-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
509,12-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
510,15-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
511,16-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
512,17-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
513,18-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
514,19-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
515,22-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
516,23-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
517,24-11-2021,8850.0,8650.0,7950.0,8900.0,8450.0,10050.0,9050.0,15100.0,15100.0,15500.0,15850.0,15100.0,13750.0,13450.0,14000.0,11500.0,11500.0,10950.0,10950.0
518,25-11-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
519,26-11-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
520,29-11-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
521,30-11-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
522,01-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
523,02-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
524,03-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
525,06-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
526,07-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
527,08-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
528,09-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
529,10-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
530,13-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
531,14-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
532,15-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
533,16-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
534,17-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
535,20-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
536,21-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
537,22-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
538,23-12-2021,8950.0,8800.0,8000.0,9000.0,8600.0,10100.0,9350.0,10150.0,10150.0,17800.0,17800.0,17800.0,14400.0,10350.0,18450.0,13000.0,13000.0,12100.0,12100.0
539,24-12-2021,9050.0,8800.0,8000.0,9100.0,8650.0,10250.0,9450.0,13400.0,13400.0,25450.0,23900.0,26900.0,31750.0,21950.0,41550.0,13500.0,13500.0,11450.0,11450.0
540,27-12-2021,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
541,28-12-2021,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
542,29-12-2021,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
543,30-12-2021,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
544,31-12-2021,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
545,03-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
546,04-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
547,05-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
548,06-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
549,07-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
550,10-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
551,11-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
552,12-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
553,13-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
554,14-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
555,17-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
556,18-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
557,19-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
558,20-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
559,21-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
560,24-01-2022,9250.0,9400.0,8350.0,9350.0,8900.0,10500.0,9600.0,15550.0,15550.0,26950.0,24800.0,29050.0,46550.0,29350.0,63700.0,13500.0,13500.0,11450.0,11450.0
561,25-01-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
562,26-01-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
563,27-01-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
564,28-01-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
565,31-01-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
566,01-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
567,02-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
568,03-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
569,04-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
570,07-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
571,08-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
572,09-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
573,10-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
574,11-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
575,14-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
576,15-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
577,16-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
578,17-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
579,18-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
580,28-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
581,21-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
582,22-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
583,23-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
584,24-02-2022,9400.0,9600.0,8650.0,9450.0,9100.0,10850.0,9900.0,14000.0,14000.0,13800.0,14500.0,13600.0,18700.0,14150.0,21800.0,13500.0,13500.0,11400.0,11400.0
585,25-02-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
586,01-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
587,02-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
588,03-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
589,04-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
590,07-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
591,08-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
592,09-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
593,10-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
594,11-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
595,14-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
596,15-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
597,16-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
598,17-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
599,18-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
600,21-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
601,22-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
602,23-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
603,24-03-2022,9350.0,9700.0,8650.0,9450.0,9000.0,11000.0,9850.0,19600.0,19600.0,21350.0,18950.0,22700.0,22150.0,17250.0,25300.0,12800.0,12800.0,11400.0,11400.0
604,25-03-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
605,28-03-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
606,29-03-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
607,30-03-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
608,31-03-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
609,01-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
610,04-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
611,05-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
612,06-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
613,07-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
614,08-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
615,11-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
616,12-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
617,13-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
618,14-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
619,15-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
620,18-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
621,19-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
622,20-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
623,21-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
624,22-04-2022,9350.0,9550.0,8550.0,9400.0,8800.0,10850.0,9700.0,18150.0,18150.0,27050.0,26250.0,26650.0,23650.0,13800.0,30500.0,13500.0,13500.0,11950.0,11950.0
625,25-04-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
626,26-04-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
627,27-04-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
628,28-04-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
629,29-04-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
630,02-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
